# ts tempo_beta5_lt0
# ts	tempo_beta5_lt0
0.8250000000000001	-0.1708684438163554
0.83125	-0.17669783899497488
0.8375	-0.18243982235395703
0.84375	-0.18809119921476153
0.8500000000000001	-0.19364887793351493
0.8562500000000001	-0.199109872781028
0.8625	-0.2044713069222433
0.86875	-0.20973041755678987
0.875	-0.21488454666638188
0.8812500000000001	-0.21993115528929116
0.8875000000000001	-0.22486782124252527
0.89375	-0.22969224088703785
0.9	-0.23440223078257763
0.90625	-0.23899572922652554
0.9125000000000001	-0.24347079766167262
0.9187500000000001	-0.2478256219680981
0.925	-0.25205851363057247
0.93125	-0.25616791078234913
0.9375	-0.26015237912435596
0.9437500000000001	-0.26401061271993065
0.9500000000000001	-0.26774143466620054
0.95625	-0.2713437976371277
0.9625	-0.2748167843025633
0.96875	-0.27815960762208086
0.9750000000000001	-0.28137161101349206
0.9812500000000001	-0.28445226839342336
0.9875	-0.2874011840960623
0.99375	-0.2902180926631434
1.0	-0.2929028585108071
1.00625	-0.2954554754723775
1.0125	-0.29787606621699997
1.01875	-0.30016488154549376
1.0250000000000001	-0.30232229956500106
1.03125	-0.3043488247425877
1.0375	-0.3062450868407162
1.04375	-0.30801183973331975
1.05	-0.3096499601074503
1.0562500000000001	-0.3111604460483461
1.0625	-0.3125444155130786
1.06875	-0.3138031046930861
1.075	-0.3149378662664664
1.08125	-0.3159501675432833
1.0875000000000001	-0.3168415885075753
1.09375	-0.3176138197549329
1.1	-0.3182686603302281
1.10625	-0.3188080154686541
1.1125	-0.3192338942380693
1.1187500000000001	-0.3195484070921543
1.125	-0.3197537633313219
1.13125	-0.3198522684753309
1.1375	-0.3198463215537723
1.14375	-0.3197384123153691
1.1500000000000001	-0.3195311183512062
1.15625	-0.3192271021542934
1.1625	-0.3188291080931953
1.16875	-0.31833995932979087
1.175	-0.31776255465799713
1.1812500000000001	-0.31709986528902384
1.1875	-0.31635493156985856
1.19375	-0.31553085965297284
1.2000000000000002	-0.3146308181038112
1.20625	-0.3136580344674056
1.2125000000000001	-0.3126157917855548
1.21875	-0.3115074250706909
1.225	-0.310336317741418
1.2312500000000002	-0.30910589801930843
1.2375	-0.3078196353078603
1.2437500000000001	-0.3064810365200299
1.25	-0.30509364240561654
1.25625	-0.30366102383766536
1.2625000000000002	-0.3021867780992834
1.26875	-0.3006745251368172
1.2750000000000001	-0.29912790382786153
1.28125	-0.29755056822046627
1.2875	-0.2959461837824975
1.2937500000000002	-0.2943184236489085
1.3	-0.2926709648762987
1.3062500000000001	-0.29100748469688814
1.3125	-0.28933165679953654
1.31875	-0.287647147615057
1.3250000000000002	-0.2859576126150366
1.33125	-0.28426669265911864
1.3375000000000001	-0.28257801033919955
1.34375	-0.2808951663679904
1.35	-0.279221735998012
1.3562500000000002	-0.2775612654854252
1.3625	-0.27591726856328225
1.3687500000000001	-0.2742932233063345
1.375	-0.2726925678142819
1.38125	-0.2711186976873632
1.3875000000000002	-0.26957496237329387
1.39375	-0.2680646611073576
1.4000000000000001	-0.2665910405574784
1.40625	-0.26515728938679545
1.4125	-0.26376654338333966
1.4187500000000002	-0.26242187529640604
1.425	-0.2611262925717108
1.4312500000000001	-0.25988273500979003
1.4375	-0.25869407208384115
1.44375	-0.2575631002508424
1.4500000000000002	-0.2564925403377866
1.45625	-0.25548503499009423
1.4625000000000001	-0.2545431462160553
1.46875	-0.2536693530159517
1.475	-0.25286604909586946
1.4812500000000002	-0.2521355406789003
1.4875	-0.2514800444127904
1.4937500000000001	-0.25090168536174473
1.5	-0.2504024951038445
1.50625	-0.2499844099241006
1.5125000000000002	-0.24964926910003454
1.51875	-0.24939881330631175
1.5250000000000001	-0.2492346831033628
1.53125	-0.24915841753745133
1.5375	-0.24917145285981884
1.5437500000000002	-0.2492751213303086
1.55	-0.24947065014217698
1.5562500000000001	-0.24975916044527294
1.5625	-0.2501416664882975
1.56875	-0.25061907484963775
1.5750000000000002	-0.25119218379757086
1.58125	-0.2518616827482076
1.5875000000000001	-0.252628151832992
1.59375	-0.2534920615845223
1.6	-0.25445377271843633
1.6062500000000002	-0.25551353602259214
1.6125	-0.2566714923038369
1.6187500000000001	-0.2579276722845443
1.625	-0.2592819962703251
1.63125	-0.26073427425941803
1.6375000000000002	-0.26228421015453723
1.64375	-0.26393140550125543
1.6500000000000001	-0.26567535040388346
1.65625	-0.26751542555191266
1.6625	-0.26945090567166946
1.6687500000000002	-0.27148096066270827
1.675	-0.2736046566829344
1.6812500000000001	-0.27582095736433104
1.6875	-0.27812872518155074
1.69375	-0.28052672280198193
1.7000000000000002	-0.2830136146214091
1.70625	-0.2855879683861696
1.7125000000000001	-0.288248256905594
1.71875	-0.2909928598404581
1.725	-0.2938200656167115
1.7312500000000002	-0.29672807340324364
1.7375	-0.2997149951837619
1.7437500000000001	-0.302778857927301
1.75	-0.3059176058495022
1.75625	-0.30912910276418093
1.7625000000000002	-0.3124111343532207
1.76875	-0.3157614109231909
1.7750000000000001	-0.31917756976754863
1.78125	-0.322657177843587
1.7875	-0.326197734105067
1.7937500000000002	-0.32979667214814795
1.8	-0.33345136280992704
1.8062500000000001	-0.33715911997350895
1.8125	-0.34091720222601574
1.81875	-0.3447228139647449
1.8250000000000002	-0.3485731088693261
1.83125	-0.3524651934244238
1.8375000000000001	-0.3563961304454626
1.84375	-0.36036294182920064
1.85	-0.3643626124639257
1.8562500000000002	-0.36839209214286495
1.8625	-0.3724483006521328
1.8687500000000001	-0.37652812903676336
1.875	-0.38062844461568884
1.88125	-0.38474609286919426
1.8875000000000002	-0.38887790184980925
1.89375	-0.39302068472532936
1.9000000000000001	-0.3971712434245399
1.90625	-0.4013263720123432
1.9125	-0.40548285963941794
1.9187500000000002	-0.40963749447803277
1.925	-0.4137870663290405
1.9312500000000001	-0.4179283708501445
1.9375	-0.4220582116976553
1.94375	-0.4261734054267663
1.9500000000000002	-0.430270783171743
1.95625	-0.43434719516017184
1.9625000000000001	-0.4383995130241878
1.96875	-0.4424246338011436
1.975	-0.4464194824642996
1.9812500000000002	-0.4503810154327767
1.9875	-0.4543062236333348
1.9937500000000001	-0.45819213546894466
2.0	-0.4620358199345736
2.00625	-0.4658343895177286
2.0125	-0.4695850032970433
2.0187500000000003	-0.47328486964001787
2.025	-0.4769312491012741
2.03125	-0.4805214570858072
2.0375	-0.48405286672071574
2.04375	-0.48752291127979996
2.0500000000000003	-0.49092908698215226
2.05625	-0.49426895539405874
2.0625	-0.4975401456564398
2.06875	-0.500740357071845
2.075	-0.5038673612388419
2.0812500000000003	-0.5069190048767439
2.0875	-0.5098932114736913
2.09375	-0.5127879834464376
2.1	-0.5156014046700428
2.10625	-0.5183316416115429
2.1125000000000003	-0.5209769454200897
2.11875	-0.5235356532522552
2.125	-0.5260061892509251
2.13125	-0.5283870669383834
2.1375	-0.5306768906660216
2.1437500000000003	-0.5328743567318123
2.15	-0.534978254439975
2.15625	-0.5369874673390752
2.1625	-0.5389009739932772
2.16875	-0.5407178489386515
2.1750000000000003	-0.5424372638065232
2.18125	-0.5440584893436063
2.1875	-0.5455808944204237
2.19375	-0.5470039457692129
2.2	-0.5483272069474755
2.2062500000000003	-0.5495503356246204
2.2125	-0.55067309783441
2.21875	-0.5516953685533473
2.225	-0.5526171156993522
2.23125	-0.5534384043665228
2.2375000000000003	-0.5541593989332151
2.24375	-0.5547803637703159
2.25	-0.5553016615762119
2.25625	-0.5557237521406061
2.2625	-0.5560471931508474
2.2687500000000003	-0.5562726393487084
2.275	-0.5564008415429984
2.28125	-0.556432645533522
2.2875	-0.5563689911128874
2.29375	-0.5562109107887822
2.3000000000000003	-0.5559595288086966
2.30625	-0.5556160597274294
2.3125	-0.5551818070529086
2.31875	-0.5546581617056286
2.325	-0.5540466002823384
2.3312500000000003	-0.5533486831959955
2.3375	-0.5525660524625432
2.34375	-0.5517004319103375
2.35	-0.550753624861833
2.35625	-0.5497275114906294
2.3625000000000003	-0.5486240635514271
2.36875	-0.5474452841470459
2.375	-0.5461932692897836
2.38125	-0.5448701821699672
2.3875	-0.543478251394482
2.3937500000000003	-0.5420197682690692
2.4000000000000004	-0.5404970842627583
2.40625	-0.5389126083128521
2.4125	-0.5372688044927793
2.41875	-0.5355681879472208
2.4250000000000003	-0.5338133252394717
2.4312500000000004	-0.532006827734725
2.4375	-0.5301513517536264
2.44375	-0.5282495903135386
2.45	-0.5263042767030244
2.4562500000000003	-0.5243181781918297
2.4625000000000004	-0.5222940929981698
2.46875	-0.5202348473074987
2.475	-0.5181432965788973
2.48125	-0.5160223173335701
2.4875000000000003	-0.5138748064648476
2.4937500000000004	-0.5117036769792219
