# ts d4 d5 d6 d7 d8
# ts	gt0	gt0	gt0	gt0	gt0
2.0	0.4898808512970942	0.5072590841998544	0.5130327832233396	0.5174622267401273	0.5216914316231906
2.0500000000000003	0.4870813834411123	0.5046757234783843	0.5104573019492729	0.5148795450054182	0.5191160726327921
2.1	0.48438840492576296	0.5021877166474269	0.5079771990575568	0.5123908166043986	0.5166341264799302
2.15	0.4817969403412468	0.49979010551604586	0.5055874479786985	0.5099911937412365	0.5142412177985085
2.2	0.4793012205520793	0.49747836722257266	0.5032835096611118	0.5076762506591144	0.5119334184212125
2.25	0.47689884233777613	0.49524838137157956	0.5010612526329616	0.5054419473034641	0.509707143058626
2.3000000000000003	0.4745879738456863	0.49309639792631105	0.4989168722672232	0.5032845986174571	0.507559039193354
2.35	0.47236507595266575	0.49101900418554933	0.4968468425048302	0.5012008477858123	0.5054858550032658
2.4000000000000004	0.47022666729618123	0.4890130943079451	0.49484789644327637	0.49918763764724433	0.5034843213996836
2.45	0.46816949282791437	0.48707583583501635	0.4929170637700997	0.4972421742708907	0.5015511645846442
2.5	0.4661906073711664	0.4852046048680782	0.4910516666106649	0.49536188496811817	0.4996832237407007
2.5500000000000003	0.4642875210816641	0.48339693518951493	0.4892492103490744	0.49354439358538005	0.4978775846695899
2.6	0.4624582498839192	0.48165056993568717	0.48750736462061267	0.4917875210238838	0.49613166398065145
2.6500000000000004	0.46070116216587353	0.47996346869750856	0.48582397246288034	0.49008927987376316	0.49444323366211335
2.7	0.4590147212655357	0.4783337810588931	0.4841970518090988	0.48844783537563385	0.49281040412880067
2.75	0.45739732280911743	0.4767598201881618	0.482624820709935	0.4868614633132609	0.49123158596152755
2.8000000000000003	0.45584731527040767	0.4752400428604368	0.48110572478699176	0.48532853614058064	0.4897054430407276
2.85	0.4543630929879004	0.4737730359991717	0.47963842468538603	0.483847526104768	0.4882308416996939
2.9000000000000004	0.4529431593784177	0.4723575102478716	0.4782217584311049	0.4824170146458798	0.48680679369855223
2.95	0.4515861485618271	0.47099229247388424	0.47685469310576994	0.4810357028962632	0.48543239210020356
3.0	0.4502908245234343	0.4696763188632308	0.4755362707655605	0.4797024185801152	0.48410674924328845
3.0500000000000003	0.4490560720665798	0.46840863634019986	0.47426556517250085	0.4784161167986741	0.4828289476955791
3.1	0.44788088655236497	0.46718840371618586	0.4730416744346433	0.4771758753286341	0.4815980026482869
3.1500000000000004	0.4467643271903641	0.46601489324803375	0.47186375010215803	0.4759808865399144	0.48041284778111026
3.2	0.4457054923485865	0.46488749098365995	0.47073103362901836	0.47483044715832723	0.47927236780579346
3.25	0.4447035151879355	0.4638056951657928	0.4696428779034405	0.4737239455266804	0.4781754729984669
3.3000000000000003	0.4437575749754958	0.46276910960090123	0.46859875324307665	0.472660850028912	0.47712118411980303
3.35	0.4428669442221395	0.46177743082942935	0.467598245984018	0.47164076276275513	0.47610871384863485
3.4000000000000004	0.4420310404517103	0.4608304358908172	0.466641055283164	0.4706636927363578	0.4751375264248643
3.45	0.441249438530655	0.4599279909428681	0.4657269900886169	0.4697297774221418	0.47420732235498336
3.5	0.44052184526009686	0.4590701008908788	0.46485596542130414	0.4688389667607098	0.4733179322736851
3.5500000000000003	0.439848060443627	0.4582569886208134	0.464027997858933	0.4679912442043811	0.4724691873733632
3.6	0.4392279444537041	0.4574891301540274	0.4632431966902777	0.4671866950985973	0.4716608704585225
3.6500000000000004	0.4386614035945168	0.4567671361494092	0.46250174974519387	0.46642549991335536	0.4708927762204118
3.7	0.4381483954183921	0.45609147618925466	0.4618039090465008	0.46570791442888637	0.47016480560047563
3.75	0.4376889407855315	0.45546225301423165	0.46114998968809695	0.46503426155930233	0.4694770227916179
3.8000000000000003	0.437283140034929	0.4548792631826599	0.46054038533820185	0.46440495101746	0.4688296618241415
3.85	0.43693123014665675	0.454342316518492	0.45997557931419997	0.4638205186244515	0.4682231107547314
3.9000000000000004	0.43663363679489076	0.45385152137497997	0.4594561407511609	0.46328165676868027	0.4676579119764581
3.95	0.43639107548353395	0.453407342608985	0.45898273312427185	0.4627892345714835	0.46713480565523047
4.0	0.4362048561162444	0.4530105199677931	0.45855617032383056	0.46234435271046975	0.4666548088741975
4.05	0.436077159668302	0.4526619837803375	0.4581774920416502	0.4619484248264139	0.46621928994855
4.1000000000000005	0.43601108224154117	0.4523628065547882	0.4578480126427808	0.46160312853062485	0.46582999560831045
4.15	0.4360099113577515	0.45211419122337865	0.4575692662087812	0.46131020394278355	0.4654889936186328
4.2	0.4360752933257713	0.45191748478066224	0.45734297246314376	0.4610715316238871	0.4651986294136664
4.25	0.4362057063906176	0.4517742125826397	0.4571711256749913	0.460889301830962	0.4649615925050019
4.3	0.43639725498773974	0.4516861069678554	0.4570560587379303	0.4607657614252314	0.46478090497722035
4.3500000000000005	0.43664558752382826	0.4516552009383844	0.45700052379929	0.4607031419820955	0.46465994552007917
4.4	0.4369470924375983	0.45168406783582665	0.4570078017621694	0.4607040308022834	0.46460262123605917
4.45	0.4372991919572441	0.45177578248380973	0.45708185132544926	0.46077172234975344	0.46461361733868745
4.5	0.43770046633839954	0.45193399969162623	0.45722742978913966	0.46091036828713455	0.4646982970256683
4.55	0.43815072858329257	0.4521632402832034	0.4574500059869532	0.4611251448570231	0.46486273168069076
4.6000000000000005	0.43865065306120427	0.452468814981414	0.4577553620986279	0.46142245931533504	0.46511429609000704
4.65	0.43920106980690854	0.4528566855692541	0.4581504944293457	0.46181016671501524	0.4654619985978487
4.7	0.4398031363739367	0.45333420666900265	0.4586436830804907	0.4622977610169831	0.4659167552544285
4.75	0.440458077946251	0.45391005239670135	0.45924472508380293	0.4628971767687479	0.46649241300567285
4.800000000000001	0.4411668931218436	0.4545945857149665	0.4599659887349694	0.4636227682955026	0.4672051341325678
4.8500000000000005	0.4419300091029051	0.4554003376544625	0.46082250221161536	0.46449144797144964	0.46807421667212384
4.9	0.4427468583609105	0.4563425793418005	0.46183249194419235	0.465524572245908	0.46912403718008444
4.95	0.4436154434833611	0.45743968845981514	0.46301803817134385	0.46674806650571876	0.47038481880507715
