# ts tempo_beta5_lt0
# ts	tempo_beta5_lt0
0.96875	-0.6760221475153662
0.9750000000000001	-0.6743008594501101
0.9812500000000001	-0.6723230564620202
0.9875	-0.6700940113222507
0.99375	-0.6676192544049206
1.0	-0.6649045663315254
1.00625	-0.6619559704060662
1.0125	-0.6587797247203248
1.01875	-0.6553823140088368
1.0250000000000001	-0.6517704412719881
1.03125	-0.6479510190832446
1.0375	-0.6439311606805919
1.04375	-0.6397181708141688
1.05	-0.6353195363348704
1.0562500000000001	-0.6307429166032308
1.0625	-0.6259961337071952
1.06875	-0.6210871625075223
1.075	-0.6160241205269288
1.08125	-0.6108152577294441
1.0875000000000001	-0.605468946151235
1.09375	-0.5999936693972028
1.1	-0.5943980120678847
1.10625	-0.5886906490517245
1.1125	-0.5828803347415662
1.1187500000000001	-0.5769758921523669
1.125	-0.5709862020069882
1.13125	-0.5649201917265995
1.1375	-0.5587868244098901
1.14375	-0.5525950877492197
1.1500000000000001	-0.5463539829666456
1.15625	-0.5400725137287168
1.1625	-0.5337596750356709
1.16875	-0.527424442207628
1.175	-0.5210757598506915
1.1812500000000001	-0.5147225308869461
1.1875	-0.5083736056257395
1.19375	-0.5020377709661958
1.2000000000000002	-0.49572373962985933
1.20625	-0.4894401395245147
1.2125000000000001	-0.4831955032175631
1.21875	-0.47699825751823777
1.225	-0.47085671326632733
1.2312500000000002	-0.4647790551649553
1.2375	-0.4587733318689448
1.2437500000000001	-0.45284744621982226
1.25	-0.4470091456935375
1.25625	-0.4412660129840482
1.2625000000000002	-0.4356254568777225
1.26875	-0.4300947033045532
1.2750000000000001	-0.42468078667373776
1.28125	-0.41939054135769266
1.2875	-0.4142305935725427
1.2937500000000002	-0.4092073534243962
1.3	-0.4043270072332765
1.3062500000000001	-0.3995955101912296
1.3125	-0.39501857928666184
1.31875	-0.39060168659605954
1.3250000000000002	-0.38635005274371936
1.33125	-0.38226864080261364
1.3375000000000001	-0.37836215049516514
1.34375	-0.374635012747114
1.35	-0.3710913844929639
1.3562500000000002	-0.3677351439251671
1.3625	-0.3645698860264713
1.3687500000000001	-0.36159891858212
1.375	-0.35882525830566864
1.38125	-0.35625162762797813
1.3875000000000002	-0.35388045160931864
1.39375	-0.35171385540844413
1.4000000000000001	-0.34975366193433266
1.40625	-0.3480013900788416
1.4125	-0.34645825320313833
1.4187500000000002	-0.3451251579896223
1.425	-0.3440027037225598
1.4312500000000001	-0.34309118197738586
1.4375	-0.3423905766792844
1.44375	-0.3419005644214749
1.4500000000000002	-0.34162051531104776
1.45625	-0.3415494941826884
1.4625000000000001	-0.3416862621226866
1.46875	-0.34202927836898733
1.475	-0.34257670266984297
1.4812500000000002	-0.343326397895043
1.4875	-0.34427593314912197
1.4937500000000001	-0.3454225870561338
1.5	-0.3467633516165129
1.50625	-0.3482949362039934
1.5125000000000002	-0.35001377201681094
1.51875	-0.35191601678549417
1.5250000000000001	-0.3539975598572315
1.53125	-0.3562540275269024
1.5375	-0.35868078868079456
1.5437500000000002	-0.36127296085267985
1.55	-0.3640254165251155
1.5562500000000001	-0.3669327899183751
1.5625	-0.36998948407954185
1.56875	-0.3731896784039211
1.5750000000000002	-0.3765273363579728
1.58125	-0.37999621355988167
1.5875000000000001	-0.3835898659476419
1.59375	-0.3873016582434443
1.6	-0.39112477247791
1.6062500000000002	-0.3950522167698639
1.6125	-0.3990768342864251
1.6187500000000001	-0.40319131233140565
1.625	-0.4073881916728452
1.63125	-0.41165987596244014
1.6375000000000002	-0.41599864136501025
1.64375	-0.42039664628572815
1.6500000000000001	-0.4248459412577369
1.65625	-0.42933847890336696
1.6625	-0.43386612403100056
1.6687500000000002	-0.4384206638175284
1.675	-0.44299381804938154
1.6812500000000001	-0.4475772494542423
1.6875	-0.4521625740779284
1.69375	-0.45674137170522094
1.7000000000000002	-0.4613051963203857
1.70625	-0.4658455865844324
1.7125000000000001	-0.4703540763234794
1.71875	-0.4748222050279758
1.725	-0.47924152831906447
1.7312500000000002	-0.4836036284240906
1.7375	-0.4879001245830942
1.7437500000000001	-0.49212268346335536
1.75	-0.4962630294569356
1.75625	-0.5003129550004205
1.7625000000000002	-0.504264330731085
1.76875	-0.5081091156486003
1.7750000000000001	-0.5118393670574071
1.78125	-0.5154472506349128
1.7875	-0.5189250500052781
1.7937500000000002	-0.5222651765928324
1.8	-0.5254601791374311
1.8062500000000001	-0.5285027528690609
1.8125	-0.5313857490763424
1.81875	-0.5341021838014407
1.8250000000000002	-0.536645246826277
1.83125	-0.5390083104812725
1.8375000000000001	-0.541184938065945
1.84375	-0.5431688916743889
1.85	-0.5449541406947334
1.8562500000000002	-0.5465348694351901
1.8625	-0.5479054850908011
1.8687500000000001	-0.5490606236893729
1.875	-0.5499951583673065
1.88125	-0.5507042058349849
1.8875000000000002	-0.5511831325363226
1.89375	-0.5514275608260883
1.9000000000000001	-0.5514333748309256
1.90625	-0.5511967260434034
1.9125	-0.5507140386597116
1.9187500000000002	-0.5499820141367886
1.925	-0.5489976358027349
1.9312500000000001	-0.5477581733459262
1.9375	-0.5462611861691881
1.94375	-0.5445045270551984
1.9500000000000002	-0.5424863447736001
1.95625	-0.5402050867877742
1.9625000000000001	-0.5376594995170809
1.96875	-0.5348486349638213
1.975	-0.5317718530118712
1.9812500000000002	-0.5284288187767316
1.9875	-0.5248195035069302
1.9937500000000001	-0.5209441858032464
2.0	-0.5168034520331112
2.00625	-0.512398196278458
2.0125	-0.5077296193294637
2.0187500000000003	-0.5027992277807384
2.025	-0.49760883264792866
2.03125	-0.4921605476020199
2.0375	-0.4864567867885609
2.04375	-0.48050026228342074
2.0500000000000003	-0.47429398117282834
2.05625	-0.46784124215879436
2.0625	-0.4611456318924154
2.06875	-0.4542110210468201
2.075	-0.447041559882525
2.0812500000000003	-0.4396416734397745
2.0875	-0.4320160564283048
2.09375	-0.42416966807169976
2.1	-0.4161077264906841
2.10625	-0.40783570317864104
2.1125000000000003	-0.3993593170906827
2.11875	-0.39068452723601294
2.125	-0.38181751999006314
2.13125	-0.37276469573425636
2.1375	-0.36353267414142665
2.1437500000000003	-0.3541282930965651
2.15	-0.3445585931067392
2.15625	-0.3348308078761767
2.1625	-0.324952354800799
2.16875	-0.3149308262444282
2.1750000000000003	-0.30477398444296755
2.18125	-0.29448974954717555
2.1875	-0.28408618662531876
2.19375	-0.2735714974552444
2.2	-0.2629540098630415
2.2062500000000003	-0.2522421671908181
2.2125	-0.24144451785127594
2.21875	-0.23056970393328838
2.225	-0.21962645027580904
2.23125	-0.20862355366922114
2.2375000000000003	-0.19756987197306125
2.24375	-0.18647431394201897
2.25	-0.1753458791904656
2.25625	-0.16419351776663632
2.2625	-0.1530261647179324
2.2687500000000003	-0.1418528048560397
2.275	-0.13068241780404652
2.28125	-0.11952395898943116
2.2875	-0.10838635105078039
2.29375	-0.09727847219218795
2.3000000000000003	-0.08620914552119655
2.30625	-0.07518712798208431
2.3125	-0.06422109913367861
2.31875	-0.05331965107850625
2.325	-0.04249127958444445
2.3312500000000003	-0.03174443385875489
2.3375	-0.021087310348240414
2.34375	-0.010528045977435717
2.35	-7.465017102221211e-05
2.35625	0.010265012751842491
2.3625000000000003	0.02048322687913608
2.36875	0.030572445002079267
2.375	0.04052529158783821
2.38125	0.050334551655361506
2.3875	0.05999319538448788
2.3937500000000003	0.0694943791176864
2.4000000000000004	0.07883144833406541
2.40625	0.08799794798531885
2.4125	0.09698763014561797
2.41875	0.10579445958559429
2.4250000000000003	0.1144126109819367
2.4312500000000004	0.12283647836593573
2.4375	0.13106068340607904
2.44375	0.13908008262181595
2.45	0.14688977842451217
2.4562500000000003	0.15448511891708755
2.4625000000000004	0.1618616989629947
2.46875	0.16901536720971075
2.475	0.17594222323445619
2.48125	0.18263862852143292
2.4875000000000003	0.189101179770207
2.4937500000000004	0.19532671832071022
